### Purged Previous Eye Data ###
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(-0.03, 0.00, -0.02)
(0.00, 0.00, 0.00)
(0.21, 0.06, 0.84)
(355.06, 181.50, 2.44)
(0.21, 0.06, 0.84)
(355.13, 181.21, 2.50)
(-0.20, -0.20, -0.08)
(355.26, 6.31, 2.62)
(-0.20, -0.20, -0.09)
(355.45, 5.97, 2.66)
(-0.21, -0.20, -0.10)
(355.76, 5.18, 2.32)
(-0.21, -0.21, -0.10)
(355.95, 4.78, 2.35)
(-0.21, -0.21, -0.11)
(356.09, 4.29, 2.11)
(-0.21, -0.21, -0.12)
(356.28, 3.88, 2.09)
(-0.20, -0.21, -0.11)
(356.74, 3.42, 1.89)
(-0.20, -0.21, -0.11)
(357.18, 3.49, 2.02)
(-0.20, -0.21, -0.11)
(357.51, 3.26, 2.02)
(-0.19, -0.21, -0.09)
(358.43, 2.86, 3.09)
(-0.18, -0.21, -0.08)
(358.77, 2.68, 3.32)
(-0.18, -0.21, -0.08)
(358.86, 2.19, 3.58)
(-0.18, -0.21, -0.09)
(358.98, 2.22, 3.63)
(-0.18, -0.21, -0.08)
(359.20, 2.03, 3.75)
(-0.19, -0.21, -0.10)
(358.98, 2.73, 3.75)
(-0.19, -0.21, -0.10)
(359.13, 2.59, 3.83)
(-0.18, -0.21, -0.10)
(358.94, 2.22, 3.76)
(-0.18, -0.22, -0.10)
(359.07, 2.11, 3.84)
(-0.18, -0.22, -0.11)
(359.32, 2.11, 3.80)
(-0.18, -0.22, -0.11)
(359.44, 1.94, 3.92)
(-0.18, -0.22, -0.11)
(359.63, 1.79, 4.07)
(-0.18, -0.22, -0.11)
(359.77, 1.61, 4.21)
(-0.18, -0.22, -0.11)
(0.06, 1.40, 4.37)
(-0.18, -0.22, -0.11)
(0.44, 1.13, 4.26)
(-0.18, -0.22, -0.12)
(0.60, 0.91, 4.37)
(-0.18, -0.22, -0.12)
(0.34, 0.73, 4.58)
(-0.18, -0.22, -0.12)
(0.40, 0.49, 4.64)
(-0.18, -0.22, -0.12)
(0.27, 0.20, 4.75)
(-0.18, -0.22, -0.12)
(0.23, 0.00, 4.76)
(-0.18, -0.23, -0.12)
(0.32, 359.74, 4.77)
(-0.18, -0.23, -0.12)
(0.49, 359.58, 4.78)
(-0.18, -0.23, -0.12)
(0.55, 359.34, 4.78)
(-0.18, -0.23, -0.12)
(0.25, 359.38, 4.83)
(-0.18, -0.23, -0.12)
(0.25, 359.20, 4.72)
(-0.18, -0.23, -0.12)
(0.24, 359.00, 4.62)
(-0.18, -0.23, -0.12)
(0.23, 358.86, 4.53)
(-0.18, -0.23, -0.12)
(0.20, 358.71, 4.42)
(-0.18, -0.23, -0.12)
(0.00, 358.45, 4.50)
(-0.18, -0.23, -0.12)
(359.94, 358.31, 4.45)
(-0.18, -0.23, -0.11)
(0.30, 358.13, 4.41)
(-0.18, -0.23, -0.11)
(0.19, 358.00, 4.39)
(-0.18, -0.23, -0.11)
(0.03, 357.90, 4.35)
(-0.18, -0.22, -0.11)
(359.91, 357.82, 4.29)
(-0.18, -0.22, -0.11)
(359.45, 358.36, 4.44)
(-0.18, -0.22, -0.11)
(359.42, 358.36, 4.44)
(-0.18, -0.22, -0.11)
(359.36, 358.36, 4.31)
(-0.18, -0.22, -0.11)
(359.20, 358.31, 4.18)
(-0.18, -0.22, -0.11)
(359.17, 358.35, 4.02)
(-0.18, -0.22, -0.11)
(359.27, 358.57, 3.94)
(-0.18, -0.22, -0.11)
(359.28, 358.58, 3.88)
(-0.18, -0.22, -0.12)
(359.30, 358.70, 3.94)
(-0.18, -0.22, -0.11)
(359.40, 358.72, 4.00)
(-0.19, -0.22, -0.11)
(359.45, 358.75, 4.08)
(-0.19, -0.22, -0.11)
(359.48, 358.80, 4.08)
(-0.19, -0.22, -0.11)
(359.51, 358.85, 4.03)
(-0.19, -0.22, -0.11)
(359.53, 358.92, 3.97)
(-0.19, -0.22, -0.11)
(359.58, 358.99, 3.86)
(-0.19, -0.22, -0.11)
(359.52, 358.80, 3.54)
(-0.19, -0.22, -0.11)
(359.56, 358.84, 3.45)
(-0.19, -0.22, -0.11)
(359.51, 358.92, 3.37)
(-0.19, -0.22, -0.11)
(359.73, 358.94, 3.27)
(-0.19, -0.22, -0.11)
(359.72, 358.98, 3.20)
(-0.19, -0.22, -0.11)
(359.85, 359.02, 2.96)
(-0.19, -0.22, -0.11)
(359.72, 359.10, 2.87)
(-0.19, -0.22, -0.11)
(359.74, 359.09, 2.77)
(-0.20, -0.22, -0.11)
(359.62, 359.19, 2.71)
(-0.20, -0.22, -0.11)
(359.64, 359.38, 2.64)
(-0.20, -0.22, -0.11)
(359.45, 359.44, 2.71)
(-0.20, -0.22, -0.11)
(359.46, 359.53, 2.75)
(-0.20, -0.22, -0.11)
(359.42, 359.62, 2.85)
(-0.20, -0.22, -0.11)
(359.40, 359.71, 2.95)
(-0.20, -0.22, -0.10)
(359.63, 359.73, 2.98)
(-0.20, -0.22, -0.10)
(359.59, 359.85, 3.08)
(-0.20, -0.22, -0.10)
(359.64, 0.27, 3.24)
(-0.20, -0.22, -0.10)
(359.73, 0.46, 3.24)
(-0.20, -0.22, -0.10)
(359.76, 0.60, 3.24)
(-0.20, -0.22, -0.10)
(359.74, 0.76, 3.17)
(-0.21, -0.22, -0.10)
(359.80, 0.88, 3.13)
(-0.21, -0.22, -0.10)
(359.89, 0.96, 3.23)
(-0.21, -0.22, -0.10)
(359.92, 1.03, 3.30)
(-0.21, -0.22, -0.10)
(359.86, 1.12, 3.42)
(-0.21, -0.22, -0.09)
(359.84, 1.18, 3.44)
(-0.21, -0.22, -0.10)
(359.96, 1.04, 3.27)
(-0.21, -0.22, -0.09)
(359.91, 1.00, 3.24)
(-0.21, -0.22, -0.09)
(359.85, 1.06, 3.27)
(-0.21, -0.22, -0.09)
(359.85, 1.06, 3.31)
(-0.21, -0.22, -0.09)
(359.90, 1.11, 3.34)
(-0.21, -0.22, -0.09)
(359.94, 1.18, 3.37)
(-0.21, -0.22, -0.09)
(0.02, 1.21, 3.41)
(-0.22, -0.22, -0.09)
(0.07, 1.24, 3.47)
(-0.22, -0.22, -0.09)
(0.08, 1.23, 3.58)
(-0.22, -0.22, -0.09)
(0.07, 1.20, 3.75)
(-0.22, -0.22, -0.09)
(0.02, 1.13, 3.93)
(-0.22, -0.22, -0.09)
(359.97, 1.09, 4.09)
(-0.22, -0.22, -0.08)
(359.90, 1.12, 4.21)
(-0.22, -0.22, -0.08)
(359.92, 1.13, 4.26)
(-0.22, -0.22, -0.08)
(359.99, 1.06, 4.32)
(-0.22, -0.22, -0.08)
(0.11, 1.08, 4.31)
(-0.22, -0.22, -0.08)
(0.31, 1.16, 4.22)
(-0.22, -0.22, -0.08)
(0.50, 1.22, 4.07)
(-0.22, -0.22, -0.08)
(0.58, 1.29, 3.97)
(-0.22, -0.22, -0.08)
(0.52, 1.18, 3.90)
(-0.22, -0.22, -0.08)
(0.46, 1.24, 3.90)
(-0.22, -0.22, -0.08)
(0.40, 1.32, 3.98)
(-0.22, -0.22, -0.08)
(0.35, 1.38, 4.13)
(-0.22, -0.22, -0.08)
(0.51, 1.40, 4.35)
(-0.22, -0.22, -0.08)
(0.50, 1.50, 4.75)
(-0.22, -0.22, -0.07)
(0.40, 1.54, 5.16)
(-0.22, -0.22, -0.07)
(0.25, 1.56, 5.52)
(-0.22, -0.22, -0.07)
(0.07, 1.67, 5.72)
(-0.22, -0.22, -0.07)
(359.84, 1.80, 5.76)
(-0.22, -0.22, -0.07)
(359.65, 1.98, 5.70)
(-0.22, -0.22, -0.07)
(359.46, 2.16, 5.62)
(-0.22, -0.22, -0.07)
(359.27, 2.23, 5.64)
(-0.22, -0.22, -0.07)
(359.13, 2.26, 5.63)
(-0.22, -0.22, -0.07)
(359.32, 2.17, 5.59)
(-0.22, -0.22, -0.07)
(359.22, 1.99, 5.61)
(-0.22, -0.22, -0.07)
(359.07, 1.81, 5.63)
(-0.22, -0.22, -0.07)
(358.93, 1.57, 5.64)
(-0.22, -0.22, -0.07)
(358.74, 1.19, 5.69)
(-0.22, -0.22, -0.07)
(358.47, 0.82, 5.71)
(-0.22, -0.22, -0.07)
(358.13, 0.38, 5.67)
(-0.22, -0.22, -0.07)
(357.81, 359.96, 5.59)
(-0.23, -0.22, -0.07)
(357.36, 359.43, 5.42)
(-0.23, -0.22, -0.07)
(356.87, 358.88, 5.28)
(-0.23, -0.21, -0.07)
(356.26, 358.34, 5.18)
(-0.23, -0.21, -0.07)
(355.47, 357.86, 5.12)
(-0.23, -0.21, -0.07)
(354.51, 357.37, 5.12)
(-0.23, -0.21, -0.07)
(353.42, 356.91, 5.24)
(-0.23, -0.21, -0.07)
(352.18, 356.45, 5.37)
(-0.23, -0.20, -0.07)
(350.71, 356.03, 5.40)
(-0.23, -0.20, -0.07)
(349.34, 355.37, 5.52)
(-0.24, -0.20, -0.07)
(347.88, 354.93, 5.42)
(-0.24, -0.19, -0.07)
(346.62, 354.50, 5.25)
(-0.24, -0.19, -0.07)
(345.47, 354.05, 5.06)
(-0.24, -0.19, -0.07)
(344.42, 353.75, 5.22)
(-0.24, -0.18, -0.07)
(343.64, 353.24, 5.25)
(-0.24, -0.18, -0.07)
(342.99, 352.92, 5.27)
(-0.24, -0.18, -0.07)
(342.40, 352.75, 5.37)
(-0.24, -0.17, -0.07)
(341.99, 352.62, 5.32)
(-0.24, -0.17, -0.07)
(341.60, 352.49, 5.21)
(-0.24, -0.17, -0.07)
(341.36, 352.57, 4.84)
(-0.24, -0.17, -0.07)
(341.09, 352.64, 4.38)
(-0.24, -0.16, -0.07)
(340.84, 352.72, 3.90)
(-0.24, -0.16, -0.06)
(340.82, 352.89, 3.49)
(-0.24, -0.16, -0.06)
(340.84, 352.98, 3.27)
(-0.24, -0.16, -0.06)
(341.03, 353.12, 3.21)
(-0.24, -0.16, -0.06)
(341.13, 353.20, 3.21)
(-0.24, -0.16, -0.06)
(341.26, 353.30, 3.33)
(-0.24, -0.16, -0.06)
(341.31, 353.37, 3.42)
(-0.24, -0.16, -0.06)
(341.31, 353.42, 3.49)
(-0.24, -0.16, -0.06)
(341.29, 353.46, 3.49)
(-0.24, -0.16, -0.07)
(341.25, 353.53, 3.48)
(-0.24, -0.16, -0.07)
(341.20, 353.64, 3.42)
(-0.24, -0.16, -0.07)
(341.24, 353.76, 3.37)
(-0.24, -0.16, -0.07)
(341.36, 353.84, 3.32)
(-0.24, -0.16, -0.07)
(341.61, 353.83, 3.31)
(-0.24, -0.17, -0.07)
(341.91, 353.78, 3.35)
(-0.24, -0.17, -0.07)
(342.24, 353.61, 3.50)
(-0.24, -0.17, -0.08)
(342.68, 353.43, 3.67)
(-0.24, -0.17, -0.08)
(343.19, 353.23, 3.91)
(-0.24, -0.18, -0.08)
(343.70, 352.96, 4.16)
(-0.24, -0.18, -0.09)
(344.16, 352.69, 4.43)
(-0.24, -0.18, -0.09)
(344.67, 352.35, 4.75)
(-0.24, -0.18, -0.10)
(345.16, 351.84, 5.18)
(-0.23, -0.18, -0.10)
(345.71, 351.34, 5.45)
(-0.23, -0.19, -0.10)
(346.18, 350.87, 5.74)
(-0.23, -0.19, -0.11)
(346.63, 350.29, 6.03)
(-0.23, -0.19, -0.11)
(346.98, 349.68, 6.33)
(-0.23, -0.19, -0.12)
(347.30, 349.00, 6.63)
(-0.23, -0.19, -0.12)
(347.71, 348.29, 7.04)
(-0.23, -0.19, -0.13)
(348.14, 347.57, 7.33)
(-0.23, -0.19, -0.13)
(348.59, 346.91, 7.43)
(-0.23, -0.19, -0.14)
(348.93, 346.37, 7.25)
(-0.23, -0.19, -0.15)
(349.11, 345.91, 6.91)
(-0.23, -0.19, -0.15)
(349.04, 345.56, 6.50)
(-0.23, -0.19, -0.16)
(348.90, 345.21, 6.25)
(-0.23, -0.19, -0.17)
(348.57, 344.88, 6.19)
(-0.22, -0.19, -0.17)
(348.20, 344.54, 6.40)
(-0.22, -0.19, -0.18)
(348.03, 344.14, 6.62)
(-0.22, -0.19, -0.19)
(347.90, 343.82, 6.81)
(-0.22, -0.19, -0.19)
(347.82, 343.51, 6.85)
(-0.22, -0.19, -0.20)
(347.73, 343.29, 6.70)
(-0.22, -0.19, -0.21)
(347.66, 343.13, 6.48)
(-0.22, -0.19, -0.21)
(347.50, 343.01, 6.16)
(-0.22, -0.19, -0.22)
(347.31, 342.92, 5.84)
(-0.22, -0.19, -0.23)
(347.04, 342.81, 5.54)
(-0.21, -0.19, -0.23)
(346.72, 342.71, 5.26)
(-0.21, -0.19, -0.24)
(346.39, 342.59, 5.03)
(-0.21, -0.19, -0.24)
(346.06, 342.46, 4.83)
(-0.21, -0.19, -0.25)
(345.68, 342.32, 4.69)
(-0.21, -0.18, -0.26)
(345.30, 342.16, 4.59)
(-0.21, -0.18, -0.26)
(344.97, 341.98, 4.56)
(-0.21, -0.18, -0.27)
(344.62, 341.73, 4.57)
(-0.21, -0.18, -0.27)
(344.29, 341.56, 4.59)
(-0.21, -0.18, -0.28)
(343.99, 341.42, 4.62)
(-0.21, -0.18, -0.28)
(343.66, 341.43, 4.63)
(-0.21, -0.18, -0.28)
(343.46, 341.11, 4.76)
(-0.20, -0.18, -0.29)
(342.99, 340.91, 4.92)
(-0.20, -0.18, -0.29)
(342.54, 340.74, 5.16)
(-0.20, -0.18, -0.30)
(342.19, 340.59, 5.38)
(-0.20, -0.18, -0.30)
(341.76, 340.48, 5.66)
(-0.20, -0.18, -0.30)
(341.39, 340.32, 5.90)
(-0.20, -0.18, -0.31)
(341.08, 340.26, 6.18)
(-0.20, -0.18, -0.31)
(340.80, 340.19, 6.48)
(-0.20, -0.18, -0.31)
(340.55, 340.19, 6.71)
(-0.20, -0.18, -0.32)
(340.32, 340.22, 6.89)
(-0.20, -0.18, -0.32)
(340.11, 340.27, 6.97)
(-0.20, -0.18, -0.32)
(339.91, 340.32, 7.03)
(-0.20, -0.18, -0.32)
(339.71, 340.37, 7.12)
(-0.20, -0.18, -0.33)
(339.53, 340.37, 7.21)
(-0.20, -0.18, -0.33)
(339.46, 340.38, 7.29)
(-0.20, -0.18, -0.33)
(339.34, 340.35, 7.39)
(-0.20, -0.18, -0.33)
(339.27, 340.24, 7.45)
(-0.20, -0.18, -0.33)
(339.19, 340.22, 7.53)
(-0.20, -0.18, -0.33)
(339.14, 340.22, 7.59)
(-0.20, -0.18, -0.33)
(339.18, 340.27, 7.64)
(-0.20, -0.19, -0.33)
(339.20, 340.30, 7.70)
(-0.20, -0.19, -0.33)
(339.23, 340.35, 7.74)
(-0.20, -0.19, -0.33)
(339.31, 340.39, 7.75)
(-0.20, -0.19, -0.34)
(339.39, 340.44, 7.72)
(-0.20, -0.19, -0.34)
(339.45, 340.47, 7.71)
(-0.19, -0.19, -0.34)
(339.52, 340.51, 7.73)
(-0.19, -0.19, -0.34)
(339.55, 340.56, 7.76)
(-0.19, -0.19, -0.34)
(339.62, 340.63, 7.78)
(-0.19, -0.19, -0.34)
(339.71, 340.69, 7.79)
(-0.19, -0.19, -0.34)
(339.82, 340.79, 7.76)
(-0.19, -0.19, -0.34)
(339.95, 340.86, 7.72)
(-0.19, -0.19, -0.34)
(340.08, 340.92, 7.67)
(-0.19, -0.19, -0.34)
(340.20, 340.99, 7.59)
(-0.19, -0.19, -0.34)
(340.31, 341.07, 7.48)
(-0.19, -0.19, -0.34)
(340.38, 341.13, 7.35)
(-0.19, -0.19, -0.34)
(340.50, 341.19, 7.21)
(-0.19, -0.19, -0.34)
(340.63, 341.28, 7.09)
(-0.19, -0.19, -0.34)
(340.65, 341.36, 6.95)
(-0.19, -0.19, -0.34)
(340.57, 341.47, 6.74)
(-0.19, -0.19, -0.34)
(340.54, 341.57, 6.54)
(-0.19, -0.19, -0.34)
(340.56, 341.68, 6.34)
(-0.19, -0.19, -0.34)
(340.58, 341.74, 6.13)
(-0.19, -0.19, -0.34)
(340.62, 341.76, 5.94)
(-0.19, -0.19, -0.34)
(340.62, 341.72, 5.75)
(-0.19, -0.19, -0.34)
(340.56, 341.65, 5.56)
(-0.19, -0.19, -0.34)
(340.53, 341.57, 5.36)
(-0.19, -0.19, -0.34)
(340.55, 341.49, 5.21)
(-0.19, -0.19, -0.34)
(340.62, 341.42, 5.07)
(-0.19, -0.19, -0.34)
(340.69, 341.35, 5.01)
(-0.19, -0.19, -0.34)
(340.69, 341.28, 5.03)
(-0.19, -0.19, -0.34)
(340.62, 341.20, 5.06)
(-0.19, -0.19, -0.34)
(340.53, 341.16, 5.05)
(-0.19, -0.19, -0.34)
(340.40, 341.17, 5.00)
(-0.19, -0.19, -0.34)
(340.28, 341.19, 4.95)
(-0.19, -0.19, -0.34)
(340.20, 341.26, 4.89)
(-0.19, -0.19, -0.34)
(340.12, 341.28, 4.90)
(-0.19, -0.19, -0.33)
(340.06, 341.36, 4.94)
(-0.19, -0.19, -0.33)
(340.07, 341.44, 5.05)
(-0.19, -0.19, -0.33)
(340.10, 341.52, 5.17)
(-0.19, -0.19, -0.33)
(340.19, 341.62, 5.31)
(-0.19, -0.19, -0.33)
(340.25, 341.75, 5.47)
(-0.20, -0.19, -0.33)
(340.40, 341.81, 5.63)
(-0.20, -0.19, -0.33)
(340.53, 341.87, 5.77)
(-0.20, -0.19, -0.33)
(340.67, 341.94, 5.88)
(-0.20, -0.19, -0.33)
(340.81, 341.95, 5.99)
(-0.20, -0.19, -0.33)
(340.93, 342.00, 6.14)
(-0.20, -0.19, -0.33)
(341.09, 342.01, 6.22)
(-0.20, -0.20, -0.33)
(341.22, 342.03, 6.27)
(-0.20, -0.20, -0.33)
(341.34, 342.04, 6.32)
(-0.20, -0.20, -0.33)
(341.44, 342.02, 6.34)
(-0.20, -0.20, -0.33)
(341.52, 341.99, 6.34)
(-0.20, -0.20, -0.33)
(341.60, 341.95, 6.34)
(-0.20, -0.20, -0.33)
(341.67, 341.91, 6.35)
(-0.20, -0.20, -0.33)
(341.75, 341.86, 6.37)
(-0.20, -0.20, -0.33)
(341.82, 341.79, 6.39)
(-0.20, -0.20, -0.33)
(341.88, 341.76, 6.41)
(-0.20, -0.20, -0.33)
(341.96, 341.74, 6.44)
(-0.20, -0.20, -0.33)
(342.01, 341.78, 6.49)
(-0.20, -0.20, -0.33)
(342.05, 341.77, 6.54)
(-0.20, -0.20, -0.33)
(342.07, 341.76, 6.57)
(-0.20, -0.20, -0.33)
(342.10, 341.76, 6.60)
(-0.20, -0.20, -0.33)
(342.08, 341.79, 6.66)
(-0.20, -0.20, -0.33)
(342.08, 341.82, 6.68)
(-0.20, -0.20, -0.33)
(342.11, 341.85, 6.72)
(-0.20, -0.20, -0.33)
(342.18, 341.90, 6.76)
(-0.20, -0.20, -0.33)
(342.26, 341.95, 6.80)
(-0.20, -0.20, -0.32)
(342.35, 341.98, 6.80)
(-0.20, -0.20, -0.32)
(342.44, 342.05, 6.79)
(-0.20, -0.20, -0.32)
